row,column,roughness,mobility_cost,on_planned_route
27,17,0.337258,3.274860,False
27,18,0.233559,2.090999,False
27,19,0.313645,2.967464,False
27,20,0.492824,5.857516,False
27,21,0.209577,1.878455,False
27,22,0.852377,15.530918,False
27,23,0.482935,5.664517,False
27,24,0.068625,1.094188,False
27,25,0.085214,1.145228,False
27,26,0.890308,16.852970,False
27,27,0.578161,7.685413,False
27,28,0.291324,2.697397,False
27,29,0.713060,11.169089,False
27,30,0.045988,1.042297,False
27,31,0.888904,16.803023,False
27,32,0.936495,18.540441,False
27,33,0.664357,9.827411,False
27,34,0.050480,1.050966,False
27,35,0.425769,4.625584,False
27,36,0.836843,15.006125,False
27,37,0.593455,8.043782,True
27,38,0.208984,1.873485,True
27,39,0.234439,2.099237,True
27,40,0.063666,1.081067,True
27,41,0.521828,6.446085,True
27,42,0.181379,1.657969,True
27,43,0.445518,4.969720,False
27,44,0.895585,17.041455,False
27,45,0.900849,17.230586,False
27,46,0.491883,5.838980,False
27,47,0.783968,13.292127,False
27,48,0.134042,1.359348,False
27,49,0.947756,18.964815,False
27,50,0.865493,15.981559,False
27,51,0.482720,5.660380,False
27,52,0.886016,16.700487,False
27,53,0.297282,2.767527,False
27,54,0.980458,20.225976,False
27,55,0.322855,3.084703,False
27,56,0.924341,18.088128,False
27,57,0.837132,15.015787,False
27,58,0.934526,18.466791,False
27,59,0.726962,11.569487,False
27,60,0.073328,1.107539,False
27,61,0.279576,2.563250,False
27,62,0.655677,9.598255,False
27,63,0.908621,17.511829,False
28,0,0.680896,10.272394,False
28,1,0.039035,1.030475,False
28,2,0.347629,3.416923,False
28,3,0.345074,3.381528,False
28,4,0.171190,1.586123,False
28,5,0.225022,2.012700,False
28,6,0.516161,6.328439,False
28,7,0.372803,3.779649,False
28,8,0.267038,2.426187,False
28,9,0.412056,4.395811,False
28,10,0.947231,18.944935,False
28,11,0.596739,8.121952,False
28,12,0.751871,12.306202,False
28,13,0.932662,18.397178,False
28,14,0.030951,1.019159,False
28,15,0.880426,16.502983,False
28,16,0.095147,1.181060,False
28,17,0.196273,1.770459,False
28,18,0.739396,11.934123,False
28,19,0.752920,12.337782,False
28,20,0.614810,8.559820,False
28,21,0.476067,5.532802,False
28,22,0.722152,11.430061,False
28,23,0.427980,4.663331,False
28,24,0.194393,1.755774,False
28,25,0.219465,1.963294,False
28,26,0.112697,1.254011,False
28,27,0.036723,1.026972,False
28,28,0.951973,19.125046,False
28,29,0.950165,19.056253,False
28,30,0.348589,3.430288,False
28,31,0.412495,4.403039,False
28,32,0.278809,2.554686,False
28,33,0.781300,13.208589,False
28,34,0.492402,5.849201,False
28,35,0.170430,1.580928,False
28,36,0.884157,16.634679,False
28,37,0.928682,18.248993,False
28,38,0.046484,1.043216,False
28,39,0.459148,5.216332,False
28,40,0.220975,1.976597,False
28,41,0.639105,9.169096,False
28,42,0.358722,3.573627,True
28,43,0.297866,2.774485,True
28,44,0.302404,2.828961,False
28,45,0.607330,8.376997,False
28,46,0.503168,6.063565,False
28,47,0.487790,5.758787,False
28,48,0.680585,10.263922,False
28,49,0.473259,5.479478,False
28,50,0.946850,18.930483,False
28,51,0.438647,4.848224,False
28,52,0.791708,13.536016,False
28,53,0.930531,18.317770,False
28,54,0.621709,8.730453,False
28,55,0.589403,7.947915,False
28,56,0.789729,13.473447,False
28,57,0.711893,11.135840,False
28,58,0.193479,1.748685,False
28,59,0.416792,4.474308,False
28,60,0.156894,1.492313,False
28,61,0.021070,1.008879,False
28,62,0.687279,10.447058,False
28,63,0.328783,3.161962,False
29,0,0.254771,2.298167,False
29,1,0.026042,1.013563,False
29,2,0.022578,1.010195,False
29,3,0.671709,10.023852,False
29,4,0.357871,3.561432,False
29,5,0.436050,4.802801,False
29,6,0.675873,10.136079,False
29,7,0.907522,17.471928,False
29,8,0.700966,10.827071,False
29,9,0.219268,1.961566,False
29,10,0.989081,20.565629,False
29,11,0.183679,1.674758,False
29,12,0.580753,7.745488,False
29,13,0.644002,9.294780,False
29,14,0.287417,2.652176,False
29,15,0.888990,16.806049,False
29,16,0.609997,8.441936,False
29,17,0.709983,11.081519,False
29,18,0.138554,1.383944,False
29,19,0.832271,14.853514,False
29,20,0.287291,2.650721,False
29,21,0.618104,8.641044,False
29,22,0.736968,11.862444,False
29,23,0.322201,3.076269,False
29,24,0.265234,2.406978,False
29,25,0.330404,3.183340,False
29,26,0.978233,20.138784,False
29,27,0.657556,9.647605,False
29,28,0.471257,5.441654,False
29,29,0.561944,7.315617,False
29,30,0.655721,9.599394,False
29,31,0.262095,2.373872,False
29,32,0.075873,1.115134,False
29,33,0.109157,1.238304,False
29,34,0.582100,7.776808,False
29,35,0.598722,8.169359,False
29,36,0.977965,20.128317,False
29,37,0.620951,8.711606,False
29,38,0.853009,15.552498,False
29,39,0.986838,20.476971,False
29,40,0.496432,5.928899,False
29,41,0.421683,4.556337,False
29,42,0.471191,5.440419,False
29,43,0.371691,3.763085,True
29,44,0.760128,12.555889,False
29,45,0.575204,7.617191,False
29,46,0.122559,1.300415,False
29,47,0.955435,19.257114,False
29,48,0.526433,6.542639,False
29,49,0.748715,12.211491,False
29,50,0.547408,6.993105,False
29,51,0.588520,7.927119,False
29,52,0.576134,7.638617,False
29,53,0.114679,1.263024,False
29,54,0.130820,1.342277,False
29,55,0.730908,11.684544,False
29,56,0.349545,3.443640,False
29,57,0.128802,1.331801,False
29,58,0.815475,14.299974,False
29,59,0.747940,12.188291,False
29,60,0.763854,12.669447,False
29,61,0.387086,3.996706,False
29,62,0.131706,1.346928,False
29,63,0.759555,12.538486,False
30,0,0.215593,1.929605,False
30,1,0.668164,9.928872,False
30,2,0.696447,10.700773,False
30,3,0.273323,2.494109,False
30,4,0.002190,1.000096,False
30,5,0.590342,7.970079,False
30,6,0.790329,13.492410,False
30,7,0.588413,7.924601,False
30,8,0.984387,20.380351,False
30,9,0.228464,2.043916,False
30,10,0.731088,11.689793,False
30,11,0.435321,4.790081,False
30,12,0.580283,7.734565,False
30,13,0.302203,2.826538,False
30,14,0.230425,2.061918,False
30,15,0.548403,7.014907,False
30,16,0.607450,8.379904,False
30,17,0.909565,17.546169,False
30,18,0.603970,8.295602,False
30,19,0.499691,5.993813,False
30,20,0.650919,9.473921,False
30,21,0.627931,8.885953,False
30,22,0.407912,4.327844,False
30,23,0.266610,2.421613,False
30,24,0.682327,10.311405,False
30,25,0.386866,3.993306,False
30,26,0.037279,1.027795,False
30,27,0.170003,1.578020,False
30,28,0.358980,3.577329,False
30,29,0.686563,10.427371,False
30,30,0.656152,9.610703,False
30,31,0.490207,5.806062,False
30,32,0.816357,14.328785,False
30,33,0.326486,3.131862,False
30,34,0.351056,3.464813,False
30,35,0.751181,12.285470,False
30,36,0.679278,10.228377,False
30,37,0.425859,4.627126,False
30,38,0.889409,16.820967,False
30,39,0.026350,1.013886,False
30,40,0.536384,6.754151,False
30,41,0.858298,15.733509,False
30,42,0.879051,16.454606,False
30,43,0.193099,1.745746,True
30,44,0.807293,14.034430,False
30,45,0.533089,6.683674,False
30,46,0.935218,18.492653,False
30,47,0.328223,3.154611,False
30,48,0.664434,9.829438,False
30,49,0.641873,9.240018,False
30,50,0.990514,20.622377,False
30,51,0.339163,3.300629,False
30,52,0.389628,4.036196,False
30,53,0.124709,1.311047,False
30,54,0.683721,10.349475,False
30,55,0.070379,1.099063,False
30,56,0.849222,15.423549,False
30,57,0.146088,1.426832,False
30,58,0.190642,1.726888,False
30,59,0.949973,19.048960,False
30,60,0.498445,5.968949,False
30,61,0.754783,12.393948,False
30,62,0.345617,3.389023,False
30,63,0.242504,2.176166,False
31,0,0.368531,3.716298,False
31,1,0.982777,20.317025,False
31,2,0.191967,1.737026,False
31,3,0.904888,17.376449,False
31,4,0.882871,16.589232,False
31,5,0.680550,10.262967,False
31,6,0.265732,2.412267,False
31,7,0.730476,11.671917,False
31,8,0.905040,17.381933,False
31,9,0.592904,8.030698,False
31,10,0.220056,1.968491,False
31,11,0.609827,8.437774,False
31,12,0.956514,19.298376,False
31,13,0.590765,7.980070,False
31,14,0.149375,1.446259,False
31,15,0.202439,1.819630,False
31,16,0.630254,8.944405,False
31,17,0.047927,1.045940,False
31,18,0.001316,1.000035,False
31,19,0.374061,3.798433,False
31,20,0.257413,2.325225,False
31,21,0.493560,5.872038,False
31,22,0.073449,1.107896,False
31,23,0.559652,7.264215,False
31,24,0.675598,10.128654,False
31,25,0.317014,3.009962,False
31,26,0.581695,7.767374,False
31,27,0.527098,6.556651,False
31,28,0.789161,13.455493,False
31,29,0.576259,7.641495,False
31,30,0.638145,9.144575,False
31,31,0.563742,7.356104,False
31,32,0.822910,14.543612,False
31,33,0.096486,1.186193,False
31,34,0.113962,1.259745,False
31,35,0.865724,15.989561,False
31,36,0.834141,14.915817,False
31,37,0.008000,1.001280,False
31,38,0.894123,16.989118,False
31,39,0.608957,8.416565,False
31,40,0.856044,15.656231,False
31,41,0.701162,10.832574,False
31,42,0.376199,3.830513,False
31,43,0.113840,1.259190,True
31,44,0.764708,12.695567,False
31,45,0.710041,11.083171,False
31,46,0.470221,5.422161,False
31,47,0.270819,2.466860,False
31,48,0.364165,3.652322,False
31,49,0.935984,18.521325,False
31,50,0.463240,5.291818,False
31,51,0.210022,1.882185,False
31,52,0.986326,20.456797,False
31,53,0.978328,20.142518,False
31,54,0.176774,1.624984,False
31,55,0.196891,1.775321,False
31,56,0.729760,11.650984,False
31,57,0.386869,3.993350,False
31,58,0.473995,5.493416,False
31,59,0.683954,10.355871,False
31,60,0.273210,2.492879,False
31,61,0.594395,8.066109,False
31,62,0.204108,1.833206,False
31,63,0.221335,1.979787,False
32,0,0.545503,6.951468,False
32,1,0.427734,4.659125,False
32,2,0.894525,17.003502,False
32,3,0.143190,1.410065,False
32,4,0.916230,17.789562,False
32,5,0.261862,2.371435,False
32,6,0.342887,3.351434,False
32,7,0.106328,1.226112,False
32,8,0.316087,2.998222,False
32,9,0.980779,20.238554,False
32,10,0.362057,3.621710,False
32,11,0.835920,14.975257,False
32,12,0.976422,20.068002,False
32,13,0.695557,10.675995,False
32,14,0.184287,1.679234,False
32,15,0.431460,4.723152,False
32,16,0.167080,1.558314,False
32,17,0.249620,2.246201,False
32,18,0.334953,3.243874,False
32,19,0.165852,1.550141,False
32,20,0.679789,10.242264,False
32,21,0.522749,6.465337,False
32,22,0.290911,2.692581,False
32,23,0.254628,2.296706,False
32,24,0.142264,1.404778,False
32,25,0.114360,1.261563,False
32,26,0.438671,4.848639,False
32,27,0.074931,1.112294,False
32,28,0.522588,6.461969,False
32,29,0.255324,2.303810,False
32,30,0.772181,12.925283,False
32,31,0.266887,2.424569,False
32,32,0.856075,15.657304,False
32,33,0.945345,18.873533,False
32,34,0.929623,18.283987,False
32,35,0.227577,2.035826,False
32,36,0.929016,18.261415,False
32,37,0.471830,5.452479,False
32,38,0.884632,16.651461,False
32,39,0.464111,5.307981,False
32,40,0.540995,6.853502,False
32,41,0.258730,2.338823,False
32,42,0.757468,12.475149,False
32,43,0.367799,3.705527,True
32,44,0.883800,16.622038,False
32,45,0.707469,11.010252,False
32,46,0.428947,4.679912,False
32,47,0.031128,1.019379,False
32,48,0.268594,2.442859,False
32,49,0.417240,4.481785,False
32,50,0.370315,3.742665,False
32,51,0.582685,7.790436,False
32,52,0.005229,1.000547,False
32,53,0.467551,5.372088,False
32,54,0.892522,16.931915,False
32,55,0.953067,19.166737,False
32,56,0.688668,10.485276,False
32,57,0.686516,10.426091,False
32,58,0.602816,8.267749,False
32,59,0.999261,20.970438,False
32,60,0.790130,13.486116,False
32,61,0.460219,5.236038,False
32,62,0.495573,5.911847,False
32,63,0.939503,18.653330,False
33,0,0.551755,7.088664,False
33,1,0.598296,8.159153,False
33,2,0.307546,2.891697,False
33,3,0.664220,9.823774,False
33,4,0.488435,5.771377,False
33,5,0.943460,18.802324,False
33,6,0.999704,20.988164,False
33,7,0.996070,20.843123,False
33,8,0.950765,19.079069,False
33,9,0.043565,1.037958,False
33,10,0.072836,1.106102,False
33,11,0.339137,3.300274,False
33,12,0.826790,14.671624,False
33,13,0.558254,7.232943,False
33,14,0.256781,2.318727,False
33,15,0.100647,1.202598,False
33,16,0.250064,2.250640,False
33,17,0.127296,1.324086,False
33,18,0.143586,1.412338,False
33,19,0.744892,12.097285,False
33,20,0.193200,1.746527,False
33,21,0.166907,1.557156,False
33,22,0.619892,8.685319,False
33,23,0.130518,1.340698,False
33,24,0.833363,14.889888,False
33,25,0.650175,9.454550,False
33,26,0.877774,16.409741,False
33,27,0.725941,11.539818,False
33,28,0.730645,11.676845,False
33,29,0.267403,2.430093,False
33,30,0.422798,4.575165,False
33,31,0.379854,3.885780,False
33,32,0.392008,4.073404,False
33,33,0.912291,17.645500,False
33,34,0.436038,4.802587,False
33,35,0.799179,13.773743,False
33,36,0.630766,8.957324,False
33,37,0.082714,1.136832,False
33,38,0.210519,1.886363,False
33,39,0.577844,7.678084,False
33,40,0.789355,13.461611,False
33,41,0.233072,2.086448,False
33,42,0.249722,2.247225,False
33,43,0.377029,3.843019,True
33,44,0.459029,5.214149,True
33,45,0.420042,4.528702,True
33,46,0.924935,18.110112,False
33,47,0.608084,8.395313,False
33,48,0.278178,2.547662,False
33,49,0.344095,3.368033,False
33,50,0.507700,6.155177,False
33,51,0.160567,1.515636,False
33,52,0.391985,4.073046,False
33,53,0.064911,1.084269,False
33,54,0.656409,9.617450,False
33,55,0.867237,16.041986,False
33,56,0.898785,17.156291,False
33,57,0.597185,8.132610,False
33,58,0.384659,3.959254,False
33,59,0.559952,7.270925,False
33,60,0.555548,7.172682,False
33,61,0.176500,1.623043,False
33,62,0.540361,6.839803,False
33,63,0.497215,5.944448,False
34,0,0.197330,1.778782,False
34,1,0.442810,4.921607,False
34,2,0.836150,14.982948,False
34,3,0.641443,9.228995,False
34,4,0.329047,3.165444,False
34,5,0.238542,2.138043,False
34,6,0.630292,8.945370,False
34,7,0.552778,7.111261,False
34,8,0.297957,2.775565,False
34,9,0.471122,5.439126,False
34,10,0.406764,4.309131,False
34,11,0.627204,8.867700,False
34,12,0.878354,16.430107,False
34,13,0.372783,3.779340,False
34,14,0.538043,6.789805,False
34,15,0.561985,7.316552,False
34,16,0.667249,9.904415,False
34,17,0.243505,2.185894,False
34,18,0.246914,2.219328,False
34,19,0.922438,18.017830,False
34,20,0.145371,1.422653,False
34,21,0.681016,10.275646,False
34,22,0.260156,2.353624,False
34,23,0.491161,5.824792,False
34,24,0.451363,5.074574,False
34,25,0.239065,2.143042,False
34,26,0.176138,1.620493,False
34,27,0.957361,19.330789,False
34,28,0.038598,1.029796,False
34,29,0.142623,1.406827,False
34,30,0.738870,11.918579,False
34,31,0.371247,3.756482,False
34,32,0.195110,1.761358,False
34,33,0.776324,13.053564,False
34,34,0.981567,20.269488,False
34,35,0.207626,1.862169,False
34,36,0.706920,10.994724,False
34,37,0.396440,4.143296,False
34,38,0.997734,20.909447,False
34,39,0.596741,8.122000,False
34,40,0.894864,17.015617,False
34,41,0.663146,9.795264,False
34,42,0.131652,1.346644,False
34,43,0.441771,4.903239,False
34,44,0.705372,10.950996,False
34,45,0.152927,1.467732,True
34,46,0.088041,1.155023,False
34,47,0.990896,20.637483,False
34,48,0.923677,18.063589,False
34,49,0.650785,9.470415,False
34,50,0.063506,1.080661,False
34,51,0.701040,10.829135,False
34,52,0.988851,20.556523,False
34,53,0.782421,13.243648,False
34,54,0.715340,11.234228,False
34,55,0.439844,4.869247,False
34,56,0.632127,8.991689,False
34,57,0.926389,18.163930,False
34,58,0.499487,5.989741,False
34,59,0.074537,1.111117,False
34,60,0.145209,1.421715,False
34,61,0.952352,19.139501,False
34,62,0.709510,11.068075,False
34,63,0.935280,18.494971,False
35,0,0.147924,1.437627,False
35,1,0.105388,1.222131,False
35,2,0.683158,10.334085,False
35,3,0.428270,4.668303,False
35,4,0.462922,5.285931,False
35,5,0.232667,2.082679,False
35,6,0.763237,12.650605,False
35,7,0.781474,13.214040,False
35,8,0.725916,11.539089,False
35,9,0.429818,4.694866,False
35,10,0.490838,5.818444,False
35,11,0.395550,4.129189,False
35,12,0.465382,5.331599,False
35,13,0.325778,3.122624,False
35,14,0.468951,5.398301,False
35,15,0.962294,19.520201,False
35,16,0.801552,13.849703,False
35,17,0.135223,1.365707,False
35,18,0.670590,9.993824,False
35,19,0.819726,14.439019,False
35,20,0.344789,3.377586,False
35,21,0.888975,16.805542,False
35,22,0.940380,18.686275,False
35,23,0.070614,1.099728,False
35,24,0.625165,8.816629,False
35,25,0.380669,3.898185,False
35,26,0.466477,5.352015,False
35,27,0.548340,7.013543,False
35,28,0.859587,15.777793,False
35,29,0.630801,8.958195,False
35,30,0.888330,16.782595,False
35,31,0.248777,2.237801,False
35,32,0.796895,13.700848,False
35,33,0.391771,4.069685,False
35,34,0.182468,1.665892,False
35,35,0.803111,13.899750,False
35,36,0.577317,7.665899,False
35,37,0.225426,2.016341,False
35,38,0.893485,16.966306,False
35,39,0.491612,5.833653,False
35,40,0.673959,10.084421,False
35,41,0.985404,20.420412,False
35,42,0.326809,3.136080,False
35,43,0.543794,6.914232,False
35,44,0.546401,6.971090,False
35,45,0.285363,2.628642,True
35,46,0.534050,6.704179,False
35,47,0.966024,19.664035,False
35,48,0.697340,10.725675,False
35,49,0.265347,2.408179,False
35,50,0.683455,10.342215,False
35,51,0.615411,8.574617,False
35,52,0.368724,3.719144,False
35,53,0.671209,10.010434,False
35,54,0.375902,3.826054,False
35,55,0.781228,13.206350,False
35,56,0.387863,4.008761,False
35,57,0.824128,14.583743,False
35,58,0.297199,2.766547,False
35,59,0.171757,1.590007,False
35,60,0.329389,3.169936,False
35,61,0.125645,1.315735,False
35,62,0.874930,16.310039,False
35,63,0.995656,20.826616,False
36,0,0.416180,4.464119,False
36,1,0.240142,2.153362,False
36,2,0.881913,16.555411,False
36,3,0.851221,15.491560,False
36,4,0.244291,2.193562,False
36,5,0.305533,2.867006,False
36,6,0.497430,5.948727,False
36,7,0.132111,1.349066,False
36,8,0.210809,1.888812,False
36,9,0.397413,4.158737,False
36,10,0.119471,1.285468,False
36,11,0.144438,1.417244,False
36,12,0.604684,8.312858,False
36,13,0.300704,2.808460,False
36,14,0.915393,17.758893,False
36,15,0.961441,19.487358,False
36,16,0.670063,9.979692,False
36,17,0.274883,2.511215,False
36,18,0.759695,12.542723,False
36,19,0.338725,3.294692,False
36,20,0.869933,16.135663,False
36,21,0.423705,4.590510,False
36,22,0.691817,10.572206,False
36,23,0.750840,12.275228,False
36,24,0.702572,10.872159,False
36,25,0.752636,12.329228,False
36,26,0.342302,3.343413,False
36,27,0.151810,1.460925,False
36,28,0.368474,3.715466,False
36,29,0.958589,19.377851,False
36,30,0.036852,1.027161,False
36,31,0.282180,2.592508,False
36,32,0.309456,2.915255,False
36,33,0.440304,4.877359,False
36,34,0.870654,16.160767,False
36,35,0.171878,1.590844,False
36,36,0.104204,1.217171,False
36,37,0.017735,1.006290,False
36,38,0.339772,3.308895,False
36,39,0.726507,11.556252,False
36,40,0.452776,5.100123,False
36,41,0.646011,9.346595,False
36,42,0.512770,6.258655,False
36,43,0.360442,3.598370,False
36,44,0.407508,4.321253,False
36,45,0.040871,1.033408,True
36,46,0.951990,19.125682,False
36,47,0.732634,11.735040,False
36,48,0.097555,1.190340,False
36,49,0.202906,1.823415,False
36,50,0.783181,13.267452,False
36,51,0.507587,6.152895,False
36,52,0.748728,12.211877,False
36,53,0.751695,12.300907,False
36,54,0.145502,1.423419,False
36,55,0.822494,14.529931,False
36,56,0.201189,1.809541,False
36,57,0.138257,1.382302,False
36,58,0.747269,12.168224,False
36,59,0.815191,14.290713,False
36,60,0.302763,2.833305,False
36,61,0.385374,3.970265,False
36,62,0.734228,11.781821,False
36,63,0.294210,2.731196,False
37,0,0.444796,4.956873,False
37,1,0.992212,20.689710,False
37,2,0.129685,1.336365,False
37,3,0.943369,18.798899,False
37,4,0.887231,16.743574,False
37,5,0.996766,20.870865,False
37,6,0.245234,2.202792,False
37,7,0.198236,1.785951,False
37,8,0.437508,4.828272,False
37,9,0.171044,1.585119,False
37,10,0.924645,18.099363,False
37,11,0.570960,7.519896,False
37,12,0.841913,15.176364,False
37,13,0.491401,5.829497,False
37,14,0.498611,5.972252,False
37,15,0.955845,19.272791,False
37,16,0.125034,1.312672,False
37,17,0.225592,2.017833,False
37,18,0.856415,15.668935,False
37,19,0.589139,7.941690,False
37,20,0.782005,13.230643,False
37,21,0.995066,20.803118,False
37,22,0.771943,12.917934,False
37,23,0.610054,8.443329,False
37,24,0.751386,12.291617,False
37,25,0.532175,6.664201,False
37,26,0.219034,1.959516,False
37,27,0.325210,3.115232,False
37,28,0.924732,18.102582,False
37,29,0.526508,6.544208,False
37,30,0.032095,1.020602,False
37,31,0.641531,9.231232,False
37,32,0.993626,20.745834,False
37,33,0.626025,8.838150,False
37,34,0.492162,5.844478,False
37,35,0.455968,5.158142,False
37,36,0.630701,8.955682,False
37,37,0.614882,8.561603,False
37,38,0.488353,5.769775,False
37,39,0.903457,17.324676,False
37,40,0.886806,16.728494,False
37,41,0.782179,13.236069,False
37,42,0.725416,11.524570,False
37,43,0.718771,11.332646,False
37,44,0.197401,1.779347,False
37,45,0.490566,5.813100,True
37,46,0.266629,2.421825,True
37,47,0.204791,1.838787,True
37,48,0.950010,19.050373,False
37,49,0.230909,2.066381,False
37,50,0.815005,14.284658,False
37,51,0.833947,14.909353,False
37,52,0.404713,4.275860,False
37,53,0.024508,1.012013,False
37,54,0.177350,1.629059,False
37,55,0.645410,9.331070,False
37,56,0.709347,11.063456,False
37,57,0.354854,3.518434,False
37,58,0.599423,8.186156,False
37,59,0.162990,1.531314,False
37,60,0.657827,9.654735,False
37,61,0.781735,13.222183,False
37,62,0.782634,13.250316,False
37,63,0.562898,7.337075,False
38,0,0.573492,7.577873,False
38,1,0.002074,1.000086,False
38,2,0.266408,2.419468,False
38,3,0.406481,4.304536,False
38,4,0.072402,1.104840,False
38,5,0.073485,1.108002,False
38,6,0.957356,19.330601,False
38,7,0.683527,10.344172,False
38,8,0.562413,7.326171,False
38,9,0.689450,10.506826,False
38,10,0.868850,16.098021,False
38,11,0.634950,9.063242,False
38,12,0.427015,4.646844,False
38,13,0.392421,4.079881,False
38,14,0.970501,19.837446,False
38,15,0.954099,19.206093,False
38,16,0.151873,1.461308,False
38,17,0.818346,14.393819,False
38,18,0.642704,9.261380,False
38,19,0.343616,3.361433,False
38,20,0.694509,10.646856,False
38,21,0.274603,2.508139,False
38,22,0.745600,12.118391,False
38,23,0.558955,7.248624,False
38,24,0.585017,7.844891,False
38,25,0.056472,1.063783,False
38,26,0.903241,17.316882,False
38,27,0.955986,19.278191,False
38,28,0.761081,12.584894,False
38,29,0.293318,2.720712,False
38,30,0.722530,11.440988,False
38,31,0.116419,1.271066,False
38,32,0.546514,6.973550,False
38,33,0.345363,3.385511,False
38,34,0.471186,5.440328,False
38,35,0.289593,2.677286,False
38,36,0.070761,1.100144,False
38,37,0.435120,4.786594,False
38,38,0.237486,2.127988,False
38,39,0.175201,1.613910,False
38,40,0.331477,3.197543,False
38,41,0.124540,1.310206,False
38,42,0.022139,1.009803,False
38,43,0.973773,19.964687,False
38,44,0.055285,1.061129,False
38,45,0.893071,16.951501,False
38,46,0.419757,4.523911,False
38,47,0.120569,1.290738,True
38,48,0.428980,4.680473,False
38,49,0.507158,6.144194,False
38,50,0.055645,1.061928,False
38,51,0.542740,6.891330,False
38,52,0.007350,1.001080,False
38,53,0.298638,2.783687,False
38,54,0.710981,11.109885,False
38,55,0.844526,15.264472,False
38,56,0.178008,1.633735,False
38,57,0.406710,4.308254,False
38,58,0.947412,18.951795,False
38,59,0.315089,2.985621,False
38,60,0.117967,1.278322,False
38,61,0.246827,2.218470,False
38,62,0.865580,15.984581,False
38,63,0.344737,3.376873,False
39,0,0.665488,9.857496,False
39,1,0.937767,18.588141,False
39,2,0.621587,8.727397,False
39,3,0.197522,1.780302,False
39,4,0.480805,5.623473,False
39,5,0.325502,3.119035,False
39,6,0.479366,5.595827,False
39,7,0.615102,8.567005,False
39,8,0.976058,20.053789,False
39,9,0.688708,10.486368,False
39,10,0.508550,6.172457,False
39,11,0.810982,14.153832,False
39,12,0.507088,6.142767,False
39,13,0.193232,1.746770,False
39,14,0.670233,9.984241,False
39,15,0.270482,2.463213,False
39,16,0.212256,1.901053,False
39,17,0.388827,4.023726,False
39,18,0.484833,5.701266,False
39,19,0.032241,1.020789,False
39,20,0.360755,3.602889,False
39,21,0.961014,19.470968,False
39,22,0.509840,6.198734,False
39,23,0.367992,3.708362,False
39,24,0.456856,5.174343,False
39,25,0.698356,10.754035,False
39,26,0.502820,6.056557,False
39,27,0.404956,4.279781,False
39,28,0.580563,7.741058,False
39,29,0.275463,2.517596,False
39,30,0.682691,10.321350,False
39,31,0.423966,4.594942,False
39,32,0.705419,10.952323,False
39,33,0.348144,3.424083,False
39,34,0.638443,9.152191,False
39,35,0.196209,1.769956,False
39,36,0.485162,5.707652,False
39,37,0.492332,5.847807,False
39,38,0.015207,1.004625,False
39,39,0.126364,1.319358,False
39,40,0.460323,5.237951,False
39,41,0.765180,12.710000,False
39,42,0.811477,14.169905,False
39,43,0.843912,15.243733,False
39,44,0.806102,13.996024,False
39,45,0.966709,19.690543,False
39,46,0.195740,1.766282,False
39,47,0.151038,1.456249,True
39,48,0.138642,1.384433,False
39,49,0.792591,13.564000,False
39,50,0.189638,1.719252,False
39,51,0.316783,3.007026,False
39,52,0.138459,1.383416,False
39,53,0.908830,17.519431,False
39,54,0.209418,1.877116,False
39,55,0.235465,2.108880,False
39,56,0.594379,8.065735,False
39,57,0.703134,10.887959,False
39,58,0.038444,1.029558,False
39,59,0.579870,7.724987,False
39,60,0.529904,6.615975,False
39,61,0.554221,7.143213,False
39,62,0.515529,6.315398,False
39,63,0.797684,13.726009,False
40,0,0.822530,14.531098,False
40,1,0.860871,15.821980,False
40,2,0.330853,3.189280,False
40,3,0.041734,1.034834,False
40,4,0.470643,5.430087,False
40,5,0.026564,1.014113,False
40,6,0.636527,9.103323,False
40,7,0.479904,5.606162,False
40,8,0.746725,12.151952,False
40,9,0.833266,14.886651,False
40,10,0.732545,11.732437,False
40,11,0.693574,10.620902,False
40,12,0.332862,3.215940,False
40,13,0.726155,11.546007,False
40,14,0.639390,9.176388,False
40,15,0.219026,1.959445,False
40,16,0.869057,16.105186,False
40,17,0.472684,5.468603,False
40,18,0.531059,6.640469,False
40,19,0.197606,1.780966,False
40,20,0.831162,14.816620,False
40,21,0.473753,5.488847,False
40,22,0.742273,12.019385,False
40,23,0.842166,15.184874,False
40,24,0.519082,6.388928,False
40,25,0.585187,7.848888,False
40,26,0.463355,5.293965,False
40,27,0.237637,2.129423,False
40,28,0.799096,13.771084,False
40,29,0.920694,17.953541,False
40,30,0.034759,1.024164,False
40,31,0.033051,1.021848,False
40,32,0.469854,5.415262,False
40,33,0.079880,1.127617,False
40,34,0.438540,4.846350,False
40,35,0.341847,3.337192,False
40,36,0.240897,2.160625,False
40,37,0.775508,13.028262,False
40,38,0.581581,7.764720,False
40,39,0.921684,17.990017,False
40,40,0.194423,1.756006,False
40,41,0.380482,3.895329,False
40,42,0.616968,8.613001,False
40,43,0.772776,12.943646,False
40,44,0.427883,4.661684,False
40,45,0.186007,1.691974,False
40,46,0.385592,3.973626,False
40,47,0.568084,7.454395,True
40,48,0.967294,19.713166,False
40,49,0.651053,9.477403,False
40,50,0.844508,15.263865,False
40,51,0.833769,14.903406,False
40,52,0.428631,4.674494,False
40,53,0.506007,6.120856,False
40,54,0.833595,14.897600,False
40,55,0.723241,11.461550,False
40,56,0.399654,4.194465,False
40,57,0.188714,1.712263,False
